,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
日立市,0.443231837,0.699327472,0.831412414,0.435303933,0.423096093,0.690338681,0.370236913,0.458150509,0.628337421,0.435178776,0.55537287,0.523805197,0.64032444,0.337335786,0.633225903,0.577066089,0.573697432
土浦市,0.411060499,0.718305375,0.811061262,0.436368533,0.44245056,0.682993878,0.385108037,0.475811175,0.706912383,0.491987657,0.553796217,0.466382182,0.651703633,0.343260873,0.635251598,0.606580293,0.646140554
古河市,0.460732049,0.701397177,0.876621138,0.384574023,0.394399056,0.703220414,0.348369643,0.442595597,0.79786896,0.494222706,0.556878059,0.47608561,0.659066038,0.361446527,0.502227115,0.52719248,0.585515652
石岡市,0.421552774,0.752267746,0.806814532,0.492923811,0.430018187,0.699903013,0.3904302,0.421848175,0.687542555,0.455057902,0.554879414,0.47564232,0.644488456,0.505778827,0.567776661,0.608636013,0.618776407
結城市,0.450593013,0.683949258,0.846726066,0.422356149,0.382292509,0.701677741,0.400800335,0.418737897,0.807822282,0.469854907,0.555146533,0.478069646,0.64750604,0.383471403,0.499727633,0.5428405,0.589987339
龍ケ崎市,0.503239274,0.687656019,0.889978107,0.546655206,0.401361676,0.650905859,0.419198158,0.486314277,0.70607405,0.398861278,0.558474594,0.503414991,0.644228049,0.35431878,0.4362365,0.531373777,0.593448109
下妻市,0.452704077,0.692258743,0.777569922,0.4375978,0.436099907,0.69215248,0.39736288,0.502701476,0.806784248,0.453585581,0.554576451,0.463169417,0.653786137,0.467410208,0.50535881,0.626690949,0.578532344
常総市,0.462514102,0.69670813,0.798373296,0.444806659,0.432221392,0.670904584,0.429700968,0.420944871,0.842051841,0.548225249,0.554815894,0.477130775,0.662247698,0.420327273,0.479888558,0.630432317,0.662309675
常陸太田市,0.40555243,0.70088361,0.7605227,0.542520703,0.495259719,0.701129559,0.359944304,0.493928565,0.683062593,0.422404049,0.555750382,0.460518708,0.648902139,0.389635075,0.571962908,0.686498947,0.581410454
高萩市,0.413009074,0.693671338,0.802406218,0.491552535,0.438087869,0.703358099,0.416987523,0.485520596,0.705073262,0.474712023,0.55406317,0.478676208,0.655635898,0.355797583,0.686219994,0.639980483,0.536435965
北茨城市,0.422026576,0.638233994,0.732908344,0.412114391,0.49081066,0.670763526,0.404441187,0.497257255,0.598148232,0.483278422,0.551393062,0.477908987,0.654948517,0.444880645,0.643978422,0.653607375,0.571780343
笠間市,0.46089029,0.716339557,0.84365376,0.475759998,0.42906538,0.680826894,0.425249808,0.419817152,0.731319377,0.460714886,0.556409206,0.469560749,0.644590786,0.376689529,0.507832298,0.617428239,0.661263636
取手市,0.446842789,0.723915146,0.883742714,0.444526795,0.413162749,0.72651581,0.425017802,0.550726564,0.713507774,0.467808733,0.556824471,0.512115562,0.653210817,0.337572881,0.546707268,0.568331292,0.583124016
牛久市,0.514563947,0.706821656,0.806346272,0.418481211,0.358821981,0.648490064,0.458272221,0.477144295,0.741481986,0.455291992,0.557639565,0.480397957,0.642030847,0.338748384,0.487807756,0.522087,0.706846496
つくば市,0.512262752,0.671259831,0.884717803,0.388825071,0.423311728,0.690308101,0.44126946,0.482986416,0.67766096,0.434231574,0.554717198,0.460046161,0.653440283,0.365024022,0.509056545,0.507669113,0.903981122
ひたちなか市,0.463189459,0.70921149,0.832658154,0.414105753,0.356984313,0.709155805,0.413892656,0.478760863,0.644257787,0.417999387,0.555274168,0.488846282,0.657343718,0.345614232,0.5541594,0.523651397,0.572497533
鹿嶋市,0.467075262,0.661181841,0.747935073,0.443869835,0.408898264,0.680873154,0.430524475,0.468319101,0.643181312,0.469603926,0.555173425,0.482054746,0.657266525,0.345063908,0.539365265,0.619928478,0.553178465
潮来市,0.419900266,0.803728893,0.735293542,0.51982833,0.470880961,0.67019753,0.372983571,0.529507839,0.668915976,0.37459932,0.551746144,0.442255823,0.648802482,0.348852678,0.754124752,0.668238044,0.621703167
守谷市,0.490576313,0.699362115,0.877922519,0.434729658,0.314511368,0.690826519,0.416911951,0.454471411,0.675300243,0.449517623,0.554423633,0.472863424,0.638920268,0.346521948,0.562660883,0.557972579,0.634799371
常陸大宮市,0.323705511,0.699432326,0.76695801,0.485136642,0.477314203,0.690718262,0.385203583,0.416743498,0.642201062,0.490464584,0.554386524,0.466856864,0.652982045,0.445048188,0.567502959,0.686573504,0.496619397
那珂市,0.477376268,0.697578327,0.840757557,0.458079467,0.443126459,0.707316879,0.389073409,0.466927779,0.63860793,0.443663664,0.558552687,0.441181141,0.647976126,0.382528932,0.457641882,0.601470391,0.621304815
筑西市,0.48568734,0.683848881,0.783777232,0.449678029,0.416951231,0.673801696,0.375182322,0.523865822,0.788647542,0.419928184,0.556603606,0.482011743,0.657258068,0.505766603,0.437074387,0.589432321,0.210178289
坂東市,0.400119565,0.689527786,0.737032264,0.484071363,0.440886051,0.680676575,0.395807375,0.446072459,0.847403738,0.506465881,0.554684846,0.477456145,0.652925513,0.414941526,0.552235327,0.641670827,0.574432661
稲敷市,0.434030641,0.69116108,0.742952052,0.498048037,0.472898666,0.680659349,0.420115638,0.499476781,0.824665555,0.487020057,0.554250858,0.504806432,0.648394443,0.44566802,0.589381468,0.685376221,0.579686002
かすみがうら市,0.432684552,0.689570223,0.803162353,0.414037681,0.439015378,0.704444761,0.39756274,0.503085859,0.792305883,0.478882929,0.554553318,0.513534156,0.652441275,0.385349697,0.586143857,0.632143692,0.630499657
桜川市,0.493356558,0.700823684,0.757184283,0.502285551,0.464281215,0.673164814,0.390941389,0.464334872,0.866160484,0.460596283,0.562034235,0.478165949,0.650882528,0.436852759,0.40554744,0.632798973,0.570085956
神栖市,0.477020039,0.829763365,0.709834711,0.432925298,0.311321631,0.664417107,0.429427205,0.478132088,0.638885549,0.457521233,0.554896949,0.518210096,0.646562398,0.352880142,0.510979058,0.746260412,0.631218964
行方市,0.416145379,0.719063056,0.761987479,0.425297732,0.464924374,0.680155125,0.400005545,0.486440215,0.805709144,0.434112497,0.554136684,0.463643646,0.649626132,0.451347148,0.603863982,0.680336345,0.601371876
鉾田市,0.395604594,0.754079402,0.739677072,0.375862628,0.478344554,0.683576777,0.33587371,0.502064022,0.817931587,0.405762094,0.555111633,0.439151551,0.650347438,0.522534701,0.558333768,0.684945432,0.572576351
つくばみらい市,0.417776488,0.71988228,0.776479713,0.435609144,0.412602569,0.704104969,0.379430227,0.531369346,0.81828462,0.480523136,0.553908744,0.525898732,0.655073988,0.357928352,0.622068099,0.620884695,0.586111048
小美玉市,0.435528278,0.747535748,0.755740581,0.458383635,0.462869874,0.696362551,0.418668047,0.478316777,0.841299695,0.510185099,0.55545356,0.475710431,0.650839744,0.44998002,0.536115343,0.664430171,0.614778471
茨城町,0.411938801,0.691160877,0.797083208,0.384221527,0.434057672,0.690622947,0.400301744,0.480806932,0.72531604,0.428941496,0.555073803,0.464460575,0.644728839,0.444430908,0.48319031,0.631550571,0.525137613
大洗町,0.395697873,0.702217382,0.767285709,0.4819079,0.462676562,0.673583039,0.390106144,0.522866783,0.656782391,0.445190196,0.552028747,0.454896907,0.65524293,0.428542134,0.686711002,0.660145525,0.572422415
城里町,0.453345476,0.705966057,0.744475488,0.512392264,0.492913722,0.69269839,0.396601867,0.463786016,0.702424982,0.449318219,0.556241826,0.467958641,0.642534399,0.433581393,0.534350524,0.686830871,0.548408785
東海村,0.464798487,0.699367607,0.738934711,0.414082655,0.320062021,0.657539358,0.430515266,0.496012392,0.581604517,0.455191991,0.554193711,0.460949557,0.636342104,0.354060245,0.518311254,0.691971708,0.577762948
大子町,0.374385994,0.673425707,0.733767803,0.515801148,0.529877314,0.678613382,0.410346394,0.477627553,0.676915104,0.411090616,0.554213867,0.456865467,0.640228752,0.447804781,0.583291988,0.686956302,0.590039017
美浦村,0.498467236,0.645740298,0.746785449,0.457978855,0.431856297,0.672464953,0.448231108,0.528803287,0.720696149,0.444779867,0.554335458,0.540482075,0.648275181,0.446668925,0.485983812,0.642794155,0.315488666
阿見町,0.490319676,0.703850074,0.831015296,0.425798465,0.360287048,0.679102424,0.395452512,0.408533824,0.825688957,0.473889994,0.555048486,0.513486871,0.637297441,0.354797921,0.521987114,0.563936811,0.825703751
河内町,0.422904909,0.687574039,0.734948271,0.510263283,0.465559974,0.687960531,0.41303612,0.492045377,0.855565581,0.433582371,0.554155299,0.475714025,0.652458255,0.47140425,0.544225904,0.663919682,0.621713451
八千代町,0.490309803,0.683568889,0.818523185,0.425795999,0.418341183,0.681176461,0.437032089,0.414689941,0.864262766,0.46279836,0.555568377,0.474047429,0.650573253,0.44844972,0.463710079,0.59778222,0.573827569
五霞町,0.560377047,0.696089676,0.721328128,0.414290581,0.461542756,0.68338172,0.394430333,0.538513223,0.246348396,0.514946522,0.553915826,0.558774263,0.652184101,0.444408703,0.383959835,0.696560648,0.531973092
境町,0.514269059,0.699259345,0.780895456,0.463829941,0.411054889,0.702378609,0.377381179,0.488330116,0.804576556,0.477321912,0.555451544,0.476245516,0.664222302,0.387465416,0.427507031,0.59987861,0.581550645
利根町,0.461488751,0.697547426,0.707333261,0.540862277,0.453075842,0.67708242,0.391382494,0.45956842,0.606820674,0.423838609,0.555875048,0.441375984,0.649162026,0.428939229,0.462406581,0.648537655,0.628584288
宇都宮市,0.355694573,0.7108375,0.861222792,0.457492244,0.329631249,0.685215615,0.427467587,0.396520468,0.593301921,0.424265738,0.555424825,0.521170575,0.64717202,0.34797145,0.54274006,0.509574302,0.582555333
足利市,0.388626053,0.70145596,0.868321042,0.45756104,0.384987188,0.678474397,0.409320977,0.380239675,0.674377946,0.455548206,0.561144624,0.462197053,0.642822334,0.339989649,0.514618709,0.517683031,0.613548483
栃木市,0.413861794,0.702244768,0.821632456,0.434679411,0.412082535,0.686443462,0.381532002,0.408626911,0.639198913,0.498728757,0.555114965,0.478895232,0.642610078,0.382602664,0.5272456,0.581539822,0.569782309
佐野市,0.390390179,0.701590185,0.806984383,0.499108938,0.412865427,0.681014503,0.393585332,0.441632684,0.679407452,0.44813099,0.554220865,0.462158366,0.640590257,0.345282268,0.617732306,0.598079656,0.582492514
鹿沼市,0.378494849,0.744564615,0.776926051,0.491443376,0.427204326,0.661120224,0.375114243,0.381111662,0.636681532,0.493268877,0.554714631,0.505703394,0.645917101,0.384535503,0.497250832,0.607004968,0.574074137
日光市,0.378069099,0.697126852,0.799724731,0.524792458,0.435409804,0.695448877,0.37374988,0.448484153,0.617920947,0.506488357,0.554349045,0.475395059,0.651163214,0.382633532,0.622637938,0.64260517,0.575838953
小山市,0.411325077,0.700536354,0.804349889,0.483346863,0.44215702,0.684810465,0.459912697,0.39459805,0.707878999,0.469802221,0.554748071,0.489530657,0.660762547,0.419038577,0.467118103,0.597680361,0.484945268
真岡市,0.465788248,0.678563249,0.780596542,0.447986442,0.36882091,0.696420338,0.422766682,0.409498776,0.783807164,0.430266085,0.555652074,0.51298086,0.638040161,0.380264345,0.492438165,0.584144361,0.577712842
大田原市,0.452571616,0.688703296,0.780976785,0.430431814,0.463728917,0.70273882,0.382299252,0.317982164,0.789860726,0.521460173,0.557048578,0.477476724,0.642403774,0.425639063,0.512471472,0.62401261,0.613655249
矢板市,0.446329755,0.702835625,0.834824864,0.439355855,0.417883402,0.715206381,0.401974076,0.38843694,0.751466486,0.484080209,0.553819933,0.453522876,0.645731027,0.417912657,0.548002015,0.583478802,0.614487325
那須塩原市,0.446601532,0.697411786,0.784789867,0.433782679,0.393422833,0.687636236,0.421513032,0.33688031,0.641170066,0.4487068,0.555033401,0.426482985,0.639321604,0.382355177,0.550682487,0.570826207,0.635237775
さくら市,0.371358332,0.742388383,0.783770918,0.446216804,0.425165433,0.704832958,0.431609471,0.379775599,0.60554595,0.492141399,0.554304509,0.509342349,0.639630252,0.377714567,0.565925135,0.598134401,0.529778404
那須烏山市,0.420030449,0.670381435,0.78118747,0.466364293,0.451949103,0.66469646,0.427381566,0.454550855,0.66683172,0.465040489,0.555744326,0.461031845,0.644780031,0.43003567,0.441917415,0.676916499,0.527707224
下野市,0.36539906,0.758976995,0.799187381,0.429844038,0.448054033,0.689207117,0.445139709,0.489960147,0.68292444,0.428733747,0.554113611,0.474841374,0.639481088,0.388648267,0.644867036,0.649755921,0.602529251
上三川町,0.596536311,0.688551655,0.79110495,0.458047314,0.34459799,0.694586983,0.446306422,0.489729207,0.862116092,0.452635921,0.556129992,0.521569382,0.643544789,0.420509193,0.393042469,0.756102716,0.548298911
益子町,0.411746061,0.707876015,0.834074813,0.475105226,0.444773664,0.675302012,0.411477541,0.455285356,0.841311723,0.410988849,0.55479905,0.511718476,0.644044581,0.473883775,0.4169355,0.635600747,0.40987395
茂木町,0.362973307,0.766196879,0.74043131,0.513129863,0.465910927,0.674322933,0.388337726,0.501143691,0.727341622,0.419953888,0.557712059,0.452903322,0.639730851,0.418596455,0.632935569,0.669428575,0.460763659
市貝町,0.536526996,0.687217043,0.816748854,0.465583162,0.37718533,0.677672071,0.437744222,0.464798271,0.911237826,0.491823858,0.549120266,0.556049155,0.641771274,0.457287227,0.413519885,0.63081691,0.857804554
芳賀町,0.511160513,0.697432099,0.761300118,0.412362502,0.328092011,0.671062741,0.426186579,0.492416558,0.63459069,0.42302866,0.554892657,0.51318069,0.633409127,0.446642996,0.436848615,0.691249802,0.455997162
壬生町,0.416480198,0.672459648,0.891694291,0.490680569,0.389591642,0.685907487,0.401033357,0.429146733,0.723005102,0.459831107,0.555341783,0.462718412,0.645817391,0.385425535,0.466400808,0.533870468,0.62991325
野木町,0.454964116,0.688723301,0.787589531,0.435039449,0.37151231,0.695801596,0.419991826,0.482377486,0.815811166,0.421723459,0.554298548,0.538313948,0.641593322,0.415846115,0.533041426,0.600365298,0.459701303
塩谷町,0.453332332,0.682709177,0.794865194,0.500573343,0.459126669,0.683812394,0.401381943,0.461775972,0.832088836,0.463438911,0.554655747,0.465367036,0.650601127,0.451180836,0.505783342,0.656934796,0.531363187
高根沢町,0.49347264,0.718629093,0.8160754,0.447719623,0.440525434,0.689133446,0.38885025,0.48550358,0.637043508,0.426473896,0.55532565,0.497962581,0.640285071,0.444737088,0.486092239,0.598148723,0.461214193
那須町,0.388586688,0.683866561,0.693130758,0.436867726,0.438724963,0.63805227,0.445059116,0.44359653,0.736726322,0.472321794,0.553972127,0.441246528,0.64711189,0.453570061,0.496420484,0.613840832,0.617008286
那珂川町,0.450044322,0.699359653,0.756043019,0.502018187,0.475435611,0.684426666,0.392070314,0.496345418,0.636702363,0.436678215,0.556244296,0.473101638,0.645401526,0.425453413,0.531641695,0.671371239,0.529112605
前橋市,0.357117595,0.711560186,0.860364161,0.464551753,0.424237783,0.701455316,0.392164062,0.435190548,0.676667994,0.417809869,0.5597994,0.47960252,0.652298408,0.415938102,0.534856071,0.563199349,0.370273579
高崎市,0.385909583,0.704265362,0.839544863,0.462074379,0.399830951,0.685628372,0.395407666,0.376390232,0.624414616,0.461409256,0.556902904,0.473699419,0.648019209,0.36463043,0.544350727,0.567037813,0.534422405
桐生市,0.450141141,0.717504648,0.778437058,0.46227,0.420167113,0.652454979,0.420483644,0.392552263,0.821029643,0.454123112,0.560557151,0.465202345,0.641898138,0.388922071,0.488596247,0.562891667,0.63370869
伊勢崎市,0.418532217,0.704056928,0.817792492,0.448401796,0.405905055,0.68027585,0.388854517,0.409839823,0.670031316,0.462977128,0.556375073,0.504822283,0.649112535,0.429342973,0.48771632,0.538427821,0.525532969
太田市,0.479014451,0.708858681,0.830989991,0.439365088,0.343388441,0.700644133,0.435350716,0.456225181,0.825235632,0.457598648,0.555657524,0.514101745,0.65146335,0.388803636,0.509985193,0.508048117,0.583805795
沼田市,0.397926141,0.696877788,0.778102117,0.436043957,0.486902567,0.704392774,0.421472333,0.439388353,0.65210216,0.47405218,0.556211733,0.442064609,0.641825764,0.382486698,0.558086985,0.653562513,0.596054597
館林市,0.445753209,0.646955068,0.848922789,0.449903051,0.35904882,0.661696989,0.361711344,0.423199333,0.688435597,0.479902474,0.556810482,0.464114798,0.651480667,0.354313877,0.452358706,0.507363777,0.596718513
渋川市,0.417403972,0.708547627,0.748551369,0.459190309,0.46992335,0.684599971,0.391511683,0.460434017,0.665882153,0.465838899,0.561065614,0.462414496,0.640778009,0.448595749,0.532961018,0.644151136,0.550617022
藤岡市,0.434766829,0.70263441,0.847292352,0.433612666,0.437247622,0.679573872,0.422214764,0.457697772,0.718511485,0.481939745,0.554952042,0.477818979,0.643625153,0.412919581,0.561964213,0.615517863,0.629051793
富岡市,0.461946615,0.700177809,0.806743413,0.44889375,0.427561515,0.680550469,0.383312523,0.416885943,0.807302605,0.460046056,0.556243544,0.473905044,0.641169672,0.430807002,0.48530733,0.600257145,0.537366996
安中市,0.417532331,0.712443115,0.753720713,0.433266998,0.436800611,0.675654758,0.414009887,0.488615968,0.595247785,0.476691562,0.556866064,0.526604042,0.637784729,0.388959561,0.551662067,0.558479287,0.80083394
みどり市,0.421021703,0.69597508,0.812477434,0.434818454,0.438215435,0.683773137,0.429884123,0.419271721,0.726749028,0.429476501,0.560403998,0.471936443,0.640007947,0.436326421,0.516940531,0.596783782,0.392793507
榛東村,0.501471182,0.700944936,0.836357866,0.464009827,0.443830739,0.675324876,0.442132837,0.42124133,0.851066999,0.447537515,0.556694278,0.471632482,0.649133582,0.445704605,0.487600127,0.626288649,0.456619895
吉岡町,0.4302781,0.707947961,0.798175312,0.434335137,0.413682892,0.698783381,0.406582638,0.450243515,0.694503463,0.429427978,0.558648721,0.442204579,0.650218013,0.427386608,0.507952668,0.575692398,0.62005284
上野村,0.463528953,0.738264999,0.700411285,0.51516755,0.33864844,0.641858713,0.387953838,0.454808036,0.806564474,0.448777272,0.559627564,0.391784359,0.633793366,0.459406195,0.574100365,0.616583734,0.360855336
神流町,0.304650751,0.575144464,0.685283599,0.534305825,0.690495786,0.633274367,0.397564054,0.45345662,0.442129882,0.455022985,0.554348197,0.43027756,0.669284733,0.433297774,0.49673772,0.745219288,0.491826348
下仁田町,0.427008382,0.751987447,0.657375325,0.499145375,0.610949588,0.657710685,0.411566125,0.501073826,0.695251209,0.485143039,0.559427681,0.435666647,0.64473541,0.436387294,0.4903126,0.703051006,0.575043382
南牧村,0.455765682,0.655136825,0.670769447,0.54154064,0.705494828,0.677128855,0.444981881,0.535114498,0.851041404,0.425944789,0.554326744,0.55624464,0.661002226,0.443537853,0.542156624,0.65175303,0.462008574
甘楽町,0.417517507,0.699939159,0.730289856,0.474135146,0.467872554,0.655282407,0.406561776,0.502608679,0.592746251,0.49274963,0.551488401,0.480319046,0.649662843,0.440472964,0.708468877,0.661060316,0.538427209
中之条町,0.460751614,0.684834399,0.757450478,0.494562527,0.440177422,0.678294668,0.440796595,0.524234497,0.676299975,0.398476617,0.556281204,0.452779186,0.646125902,0.449668108,0.466429478,0.663215794,0.578980109
長野原町,0.454760444,0.659564862,0.701651723,0.511694751,0.488349832,0.660562797,0.391904836,0.533197937,0.58458132,0.405021268,0.554706203,0.429320784,0.648387378,0.447156312,0.632484298,0.667633143,0.52857028
嬬恋村,0.464546246,0.698667666,0.718912822,0.528387946,0.451885825,0.668133578,0.435915924,0.444568969,0.542701921,0.390278836,0.555828402,0.4770169,0.647321989,0.455451056,0.469906602,0.671875539,0.941756439
草津町,0.501510295,0.688041714,0.712405876,0.518515621,0.469990013,0.703182552,0.559246652,0.486907849,0.612857348,0.363227486,0.561045841,0.480698052,0.638412169,0.335279866,0.593697066,0.659516265,0.937983646
高山村,0.457583516,0.665126513,0.759974734,0.49876142,0.47395336,0.655522561,0.410763143,0.452865114,0.640770974,0.461918724,0.548373193,0.500718183,0.648715477,0.453310698,0.410785631,0.684335278,0.441010187
東吾妻町,0.492829034,0.718216568,0.735653916,0.476848296,0.4639229,0.662493979,0.374076707,0.501910882,0.880549942,0.476458232,0.555183146,0.46593197,0.645165182,0.459641177,0.488702319,0.662969288,0.543965009
片品村,0.354640622,0.696986095,0.680600142,0.529408699,0.360450333,0.667367682,0.378790201,0.538966369,0.590101034,0.392111898,0.570234199,0.430039604,0.652297377,0.426676415,0.735762321,0.661593758,0.546116915
川場村,0.382830322,0.687263915,0.663156052,0.468820634,0.653595876,0.665031114,0.433927165,0.414663461,0.69696024,0.468678388,0.557598831,0.452913876,0.647963411,0.45415421,0.547763429,0.685212501,0.45378186
昭和村,0.503643329,0.686530891,0.894425625,0.47790699,0.501475464,0.640274745,0.41221308,0.567202551,0.746865712,0.422578471,0.554337131,0.557858574,0.65541787,0.462144814,0.440091174,0.682136327,0.451362863
みなかみ町,0.418925968,0.626265512,0.758826755,0.506684524,0.443110991,0.685278832,0.439138495,0.483251073,0.740930206,0.469540543,0.553728475,0.467191067,0.643775095,0.428711743,0.604044074,0.662034501,0.63930925
玉村町,0.459598354,0.706910493,0.872857784,0.437501276,0.440602018,0.689736957,0.443671969,0.499212795,0.799412177,0.459262632,0.554948536,0.479139402,0.641385826,0.425430221,0.495871633,0.587051639,0.590726957
板倉町,0.510204543,0.754415767,0.739968392,0.512767227,0.470827293,0.674352319,0.385058435,0.458597695,0.852462143,0.477866382,0.565680507,0.473595265,0.64562399,0.418053584,0.421418174,0.60207239,0.643860345
明和町,0.466962663,0.66942194,0.724119336,0.234465126,0.497722582,0.672889491,0.431398762,0.457740769,0.956659226,0.542246711,0.557244785,0.515713682,0.638852087,0.36111428,0.578189682,0.664716822,0.889835908
千代田町,0.506853345,0.700311659,0.785415573,0.462470525,0.370322208,0.680122482,0.41084221,0.377847514,0.256721719,0.492389131,0.557419878,0.565351905,0.636636342,0.371218703,0.43849209,0.717172699,0.898771551
大泉町,0.496686014,0.697951232,0.7351638,0.458528459,0.569374258,0.672495091,0.389872201,0.531761414,0.893990005,0.428898096,0.552988223,0.556748048,0.651036728,0.332297906,0.552637873,0.737968165,0.530174751
邑楽町,0.448209894,0.699091261,0.776076363,0.440103278,0.403696005,0.678441575,0.395293883,0.409315585,0.895061606,0.470979156,0.554975562,0.511592639,0.645812176,0.36788292,0.536586948,0.60867054,0.572486185
さいたま市,0.419340265,0.701129297,0.853021597,0.45936904,0.358772233,0.665765569,0.408787865,0.461769659,0.617216341,0.449014504,0.555288514,0.459717495,0.63707191,0.330091389,0.53174271,0.460098746,0.900874804
川越市,0.492107936,0.708744593,0.92011271,0.392465948,0.320377821,0.648685737,0.460054206,0.421133025,0.735646485,0.472873719,0.556668172,0.455277832,0.653447075,0.336312298,0.46428573,0.393700197,0.66188942
熊谷市,0.467022481,0.712988796,0.905677731,0.428047793,0.354316575,0.671660141,0.42608307,0.448386388,0.712697624,0.462481804,0.556688028,0.476692385,0.638101961,0.358964692,0.482494942,0.4548884,0.681613441
川口市,0.496208179,0.696245862,0.820123791,0.424024955,0.31617062,0.657573395,0.425133318,0.450756343,0.676123803,0.421431117,0.547484495,0.46383525,0.647160395,0.331972989,0.465914542,0.347563873,0.623242815
行田市,0.451133588,0.692228434,0.88769083,0.419211068,0.403378689,0.675443575,0.431948625,0.455531641,0.714777391,0.471064408,0.5570117,0.462216427,0.643862564,0.348443547,0.494977394,0.550976292,0.640139129
秩父市,0.470600038,0.698395862,0.819711928,0.500690396,0.406871515,0.68279997,0.443355572,0.420458594,0.686497507,0.400251352,0.556506204,0.445553226,0.644833072,0.366367278,0.550334931,0.586291473,0.626919137
所沢市,0.497941923,0.706948032,0.901560798,0.441067422,0.253960997,0.621295746,0.414715325,0.451372909,0.619846871,0.422305405,0.55019816,0.438271753,0.646156863,0.329890293,0.444856614,0.246213059,0.92334845
飯能市,0.41724405,0.701592106,0.88721278,0.436859524,0.423627557,0.671461064,0.407896062,0.477827342,0.689851266,0.452784743,0.554655581,0.462351886,0.64142953,0.338275288,0.599146481,0.543157439,0.588410015
加須市,0.505275801,0.746219868,0.911999855,0.419994612,0.381361593,0.682750865,0.433479289,0.445289187,0.787099382,0.45180194,0.556232625,0.467652051,0.651333287,0.374784433,0.458392798,0.514852894,0.620580937
本庄市,0.492213796,0.702063333,0.847875068,0.459562041,0.426800312,0.676755416,0.416913448,0.503301364,0.704564099,0.456688502,0.555724716,0.464358946,0.647244841,0.470814212,0.448326633,0.593150781,0.583005419
東松山市,0.466511293,0.709741799,0.866899632,0.506856917,0.439316629,0.661995879,0.439276523,0.486789198,0.748474286,0.442449039,0.556648715,0.449238295,0.651734819,0.3469013,0.491542932,0.512056964,0.6175117
春日部市,0.452088231,0.685830794,0.808008408,0.417836959,0.384151227,0.61695405,0.36200281,0.461250744,0.664030735,0.460026224,0.561714587,0.448936651,0.65124952,0.331458359,0.407033347,0.495670439,0.617728983
狭山市,0.462513103,0.685928893,0.910049942,0.430376947,0.354536221,0.65629245,0.440792599,0.4836905,0.665970397,0.489353095,0.559679556,0.515705213,0.6474938,0.332800772,0.498162688,0.429641622,0.576941265
羽生市,0.460089099,0.68677573,0.888131563,0.440059397,0.414403745,0.671288366,0.367231767,0.499296461,0.747368989,0.427805627,0.560000977,0.475442171,0.68788587,0.356409571,0.482218454,0.523481908,0.200813851
鴻巣市,0.466736343,0.676096827,0.91765305,0.437304653,0.402145741,0.671580862,0.417253472,0.485556399,0.676580323,0.454174973,0.557997655,0.462794682,0.647616898,0.347445081,0.462985164,0.546280915,0.654563454
深谷市,0.501152906,0.703676617,0.881096345,0.47991891,0.38829794,0.672638567,0.42362856,0.455884907,0.725425318,0.444836295,0.556527163,0.468860737,0.64490952,0.458011516,0.361252021,0.524242712,0.537806015
上尾市,0.452538158,0.701010755,0.870320212,0.434279694,0.323240174,0.661300228,0.398255735,0.451682831,0.632585152,0.422379341,0.549057865,0.431624437,0.66466073,0.329869523,0.503722251,0.376247758,0.574218627
草加市,0.465767469,0.699100972,0.841502274,0.430567056,0.327610904,0.657669717,0.366330486,0.461393099,0.677051706,0.453314332,0.550851335,0.472367398,0.646444329,0.326701771,0.487685843,0.363017085,0.62358558
越谷市,0.457679663,0.705783232,0.862318998,0.44097474,0.318816823,0.63121347,0.350370512,0.484267866,0.581628323,0.450437657,0.552567665,0.442363562,0.655396395,0.332385637,0.458188993,0.383213405,0.580026711
蕨市,0.4548354,0.698264435,0.833278769,0.443417408,0.33934014,0.652729943,0.3289349,0.453538469,0.538080959,0.454212006,0.543523426,0.458301475,0.645807255,0.325506784,0.50674163,0.3506285,0.616397887
戸田市,0.458172664,0.694689523,0.79740608,0.446827524,0.265020736,0.664308216,0.408825579,0.421170435,0.644875251,0.46912967,0.54085675,0.465666185,0.66532418,0.325017297,0.535921196,0.299645528,0.625338086
入間市,0.500245646,0.688827064,0.934568762,0.408304822,0.33094065,0.651091888,0.411265056,0.443804696,0.657753428,0.447126269,0.55971903,0.466993197,0.643276114,0.333542234,0.451948563,0.395113767,0.585719177
朝霞市,0.540381085,0.68550211,0.714455111,0.447838668,0.272559013,0.657193011,0.358418795,0.419975333,0.633190203,0.453742381,0.541310268,0.485985198,0.648872326,0.328141186,0.460795355,0.241058376,0.453269798
志木市,0.505447062,0.732848897,0.780671105,0.423384276,0.332002282,0.669863061,0.431743492,0.420913918,0.633315332,0.431650543,0.543477441,0.439426585,0.643830782,0.327956189,0.486940257,0.344106023,0.941164525
和光市,0.424820425,0.698018459,0.853584352,0.379155536,0.573336046,0.683139507,0.351327986,0.48878225,0.536754883,0.470583744,0.543793527,0.435609963,0.662165836,0.327738082,0.62590201,0.511004841,0.968794145
新座市,0.463927323,0.706107276,0.793351385,0.41492473,0.297547292,0.671546667,0.411946879,0.415368235,0.6450518,0.462790528,0.54263235,0.459868381,0.653341085,0.329177951,0.500282498,0.307210594,0.862876065
桶川市,0.460526477,0.751915486,0.918067336,0.45493107,0.376298386,0.675361162,0.400226734,0.485169111,0.723958653,0.4516372,0.556973454,0.45352799,0.655495356,0.332078211,0.52156043,0.504823662,0.623691435
