,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
泊村,42.477770339236216,53.961853806003155,30.565765648924685,58.27671502192157,51.21837899340349,50.96859586900643,25.56968160132999,61.42679759277493,51.2693155350094,82.32132156986859,38.52428474182232,44.34341357376523,41.61799706723671,62.05214145586516,63.6631404378052,56.17947155288109,51.55195364233363
神恵内村,37.685674532243866,45.25566302390438,39.27224937309697,70.9324353325486,59.02995088759235,66.70052275996228,51.76024169238872,68.28093255835869,67.94050949812011,82.03139464614657,34.05493609645121,52.63340191533528,29.79108591599916,62.60401394857554,72.03437834911645,57.90992986089217,25.980648259012728
積丹町,43.82658775471347,41.876306083357576,32.21220297104218,76.3671840502432,54.46630310392982,67.86769344089767,41.22905205790756,63.63678418850284,64.81806930527829,82.29927498129771,23.414100536000092,50.385217960294526,36.66340250059489,48.639407913024215,57.659322837786085,55.74546005495922,36.439209409769155
古平町,39.50362618498248,48.48417489914136,25.43546438987216,65.9097581064616,59.048748964312814,56.013960482582846,45.564162472370704,54.677758697353696,67.64629128619958,82.08904789602033,12.082335945640645,49.16947643173324,40.83694298004065,57.7737402236811,55.46185783473477,61.477609928192635,46.31349777719716
仁木町,51.11538353638012,60.22628175913516,30.986358987025337,61.340558749082476,52.0336113425715,53.69782177113128,45.41824064619695,59.640628740230184,62.84448117019916,82.95673752403607,28.2624383162422,54.143708463909604,43.51882702165358,53.339683960576366,62.00417482136745,60.668084783590494,37.82520340600609
余市町,57.10318036730594,56.893013608559585,42.09967252438046,47.65380232891485,49.52688046341004,53.48180055168127,47.93959531296328,44.427840817428724,31.459952919631657,43.54005328660092,43.509841495798824,48.59284844742756,46.26527723896064,51.80442084598742,47.80636048297157,48.73950150969846,53.96883678849973
赤井川村,37.816988881814986,57.95479382912922,30.913290679951544,56.5009045645647,46.74676065053431,60.82603783422902,44.898487707830625,64.87558708318636,69.79914685812946,82.59886106757651,40.66593338021157,45.22099566063358,38.821176242160575,59.39363722609996,77.40707665495128,61.09025914537529,59.07324753868212
南幌町,53.21688532286245,56.28335463991423,40.39423659010705,60.44964241871822,45.18470898252129,53.73593270216698,50.5960002367838,54.661744212702544,58.68731243231139,50.46113455701347,42.73412681296694,41.5980286509524,43.16315775862877,57.540388924601416,58.87620825874787,53.1218427245795,59.37830099884511
奈井江町,43.13201697980843,50.286146533851785,31.99235123858116,42.86030750608803,57.62286871259814,53.007806493623164,49.130678474952106,55.26366186820526,69.29940046617196,85.534662670121,30.78644303073722,57.56294225007902,51.971366679466534,44.947215470376776,48.37210364805471,55.937181254473934,50.96885985364885
上砂川町,42.90207670054011,49.61219734961288,32.13459339655882,45.06457597864135,59.05922118993232,48.090166826751954,43.77080426631923,44.61349919955152,47.215305247005716,83.0281096428169,16.677533313840872,46.94859362497502,40.04619811155161,52.094901092557635,44.81195769465529,43.71043453541362,43.86404497854222
由仁町,44.37843445291982,60.38569424754374,43.750337281624205,53.016569444388594,52.49048680904879,59.86172977603596,47.27795767252921,58.00283854911316,53.1724846834156,24.577810359212204,48.718705432802935,46.20952950926808,44.90200883260549,51.51398400710697,59.67514351006583,59.65818835632789,60.256710089837995
長沼町,49.7646807626316,66.25491393350329,49.602545038729836,47.312348634666535,48.85662836113545,58.463917718800374,43.60152600736911,56.67513438519634,49.23190244784904,37.72542772570265,52.82186671134272,41.98315542566516,44.561187457068236,58.37802330888958,53.91382007986336,53.214023105280674,64.00755643327439
栗山町,49.39032662441195,63.01677380603887,39.72469904537269,49.38386712689288,49.13271427430673,43.38119830286822,42.55370160780434,56.4634790737511,46.53140371959873,43.65390768100712,48.13768730284103,50.43059329338278,42.146347579200366,55.10507030323395,62.00708234205422,44.027679531544166,59.330071840776654
月形町,57.3269014907394,61.41650327250353,31.883117935458927,57.27922474838891,52.88109449748516,43.77126168960127,46.83710950153001,54.27182303066108,49.481164943109526,42.882932787411896,29.626032864323115,48.42823990804555,44.280380953882634,68.15091184955733,66.40045691459277,58.109638388144305,47.903192366543415
浦臼町,42.06110223988742,65.85895793536093,32.689026153872334,61.275328225411045,52.60504321990188,47.21565056080495,47.444399971982484,57.806278612178296,54.045096190029554,84.52451461219012,37.3814208491251,46.45756100495165,32.38435626353587,64.60439781412055,58.193208728055076,50.707991086488846,47.77984037924119
新十津川町,57.059155378947146,69.41472212342035,52.18788291087827,48.17227918686745,53.23279367108887,49.802391273243295,23.437721171948706,43.58878837695644,58.491468729353066,83.25291019293604,41.07474687280844,52.81417082814463,46.214055988876176,63.626398851390874,63.50654488317659,52.91848218288317,63.65224194860198
妹背牛町,45.15539830157872,57.67488172077482,31.244761240696267,69.05399896435466,53.51120164215708,60.39335944134021,26.065604352338813,59.713653221670135,60.658001926538105,23.151586693528287,31.84749515707235,38.72116482653356,35.02011734126266,61.939234232039084,52.77357450974871,51.5396262276608,41.49337184891018
秩父別町,47.82328193271589,63.91884369199402,37.16545654230567,58.92232970166289,49.552815746972115,46.429475655733334,53.78304591415591,59.86908326525688,47.76770405713625,36.53466288990965,32.8405306387318,45.80696327247432,37.837171180593145,59.81486351167417,56.54016921980464,38.071468501315664,44.4113729833446
雨竜町,52.90468764313838,62.14387117116694,32.33629103568374,52.40771180507715,55.74515509752419,46.377436161133474,36.18212032390925,61.319060960385166,55.84159514607333,82.35970918898106,35.25770347875964,55.6460683123384,41.99948607410941,57.34554154409689,68.07484826988683,48.43924501746145,44.63426470195442
北竜町,42.19558952025704,61.80926799298822,33.93830620769057,64.57596744184102,56.64338491033585,55.64501029065564,29.134378810479078,64.3566548664482,45.334526327917274,22.489204636754998,21.195373746242048,47.26748566919221,39.8351567879322,62.62848098478394,62.55878313024434,46.127504211829205,39.46952078430614
沼田町,48.962689471572034,67.57594600622708,31.569778511464563,62.53716582612964,54.58869468816236,35.547474685451164,41.13978245221168,63.96137649251889,47.67208941723674,29.27482853135378,28.067783671740266,45.3785140283397,39.273845221945386,67.7232750662896,64.33901082322308,56.07949110154837,57.1341760133919
鷹栖町,49.90129392347348,56.021744663632134,37.50066427771086,66.22941875490521,50.7555724443274,52.99059007475735,51.74336318350051,43.35611516199357,58.490454099402676,48.00117538604224,44.21749634035209,46.82914835004279,39.55032269675165,49.08442686509774,55.59983485345423,46.360137596293725,58.180244957778626
東神楽町,51.67988747923739,60.49742201778755,46.362653127462494,58.98536471071997,40.056713122941105,39.660958782992864,52.99135261266491,42.0805892332368,28.854838320879367,90.11810180370355,53.23295788044026,45.024374332202,41.14998454030665,49.42958177745981,52.8180473991701,39.74293666151648,55.336788825269856
当麻町,46.49236252974029,60.218675481104114,39.759796246430504,60.89054971075094,49.022636391564376,36.10039921049123,45.88315516156359,49.349794817903394,46.37725214580403,36.05158625942095,36.79554535371291,46.827098681720884,42.597091197825435,52.31829530026647,59.43263075819208,40.55162169966703,52.89049628834738
比布町,47.60668045165721,72.0227475634881,33.63787651532907,62.67444478878732,55.2994591612751,36.435504147309246,48.83278778484394,57.074112281725874,47.20950881441465,46.92819860532295,33.642585957854415,44.333522557733424,38.802367123993065,56.352967045033296,59.17262050958191,42.727681761395516,47.74955143667645
愛別町,44.98418219428654,64.57610399063107,34.510407730032455,66.290744813403,54.761194634732554,47.234604842234305,44.14483835074693,58.26481691312748,41.31702172425135,38.67262050722223,30.163865739497343,41.518518788380035,40.590244771097396,55.360475661447005,50.76791563598195,45.57984608699923,49.30171999060283
上川町,44.39894324267845,65.5526835317233,38.52900916906317,55.7460361319235,53.915447402191354,52.34772430826481,46.94308584509077,66.11878297567324,54.59315830953315,48.341552486318825,34.59996213646882,37.70698187846906,49.21563784809177,55.564792690407494,67.2402515118421,60.56671052473443,50.43652455416182
東川町,43.61648907507607,65.2906414573893,41.12087786268279,59.5153281327659,47.525577368365845,45.685105995117574,50.75953148176223,48.22796787504493,41.54878561410954,83.56636709326706,43.17806366702324,47.58766778224541,47.53016845288045,58.11167159649331,62.997852572675306,43.422121624441345,57.940994419839456
美瑛町,45.96739117802301,63.870661531683126,44.72553921875727,65.50703573009604,51.10279432600259,52.52179910516255,44.972886955000625,57.78340126180302,55.39687353531457,84.39589373444998,38.80232022253532,48.57153945500071,46.2381733985118,60.6399495452533,57.62146995325236,54.423306399335935,52.33941258357433
上富良野町,44.546936614118174,62.590821352114624,53.053383692376876,53.37118391175739,47.764386992828136,51.73017034655921,42.168889186270455,53.82200520582837,57.58840461364498,50.10706871950536,60.376583188485576,33.889197353367024,43.80497226771538,53.686669079615555,62.651919771257845,61.37561244198242,52.11142874603614
中富良野町,43.65277991628897,67.59322596172684,34.19512857844763,61.352957505562,48.013757519985326,46.035083069172586,41.209300442839,57.0696774568887,23.094663400343116,16.703122273328447,38.40117672427882,37.170307831326895,36.0586182794534,60.47461237538978,54.520233118494545,43.337644480345496,59.92779912585724
南富良野町,49.489144562731575,60.357282024163375,30.705084861560422,49.92719216386994,46.80177815455462,50.85292052346754,42.762724785661334,54.403587163367675,53.03353758335456,44.498128261268995,33.48641284922491,42.20798027185872,55.34419854939034,59.7922245029009,69.06476860053246,64.65269842752843,45.56387395815712
占冠村,42.09645463473839,40.03511124743508,36.36746307294471,52.237764908230744,42.88114279807508,67.82539536625393,46.316102650736404,67.00826731381616,65.84979927817328,43.03874835302048,55.907244090351284,38.35327071503186,49.2458921158724,56.626230648636735,76.66995128192823,65.58114194833688,57.43557758014659
